10857,6,182724,0
10857,6,239254,0
10857,6,44158,0
10857,6,457161,0
10857,6,4872391,0
10857,6,55283,0
10857,6,56475,0
10857,6,57056,0
10857,6,63885,0
10857,6,85163,0
1198828,1,10241424,0
1198828,1,10872054,0
1198828,1,11360684,0
1198828,1,3692882,0
1198828,1,5256028,0
1198828,1,6224295,0
1198828,1,6296204,0
1198828,1,6355205,0
1198828,1,6867497,0
1198828,1,7004998,0
1198828,1,7605079,0
1198828,1,7696457,0
1198828,1,7991278,0
1198828,1,8003285,0
1198828,1,8285440,0
1198828,1,8398549,0
1198828,1,8422426,0
1198828,1,8650778,0
1198828,1,8969543,0
1198828,1,9184009,0
1198828,2,10007147,0
1198828,2,10527321,0
1198828,2,10545350,0
1198828,2,11926964,0
1198828,2,12925704,0
1198828,2,13082696,0
1198828,2,13472010,0
1198828,2,6421958,0
1198828,2,6461943,0
1198828,2,6681678,0
1198828,2,6816285,0
1198828,2,6869485,0
1198828,2,7323657,0
1198828,2,7381783,0
1198828,2,7530800,0
1198828,2,8040616,0
1198828,2,8177344,0
1198828,2,8720738,0
1198828,2,8878681,0
1198828,2,9332798,0
1198828,3,10872224,0
1198828,3,11120261,0
1198828,3,11954568,0
1198828,3,12474403,0
1198828,3,12866728,0
1198828,3,13488834,0
1198828,3,13684527,0
1198828,3,6287298,0
1198828,3,6396818,0
1198828,3,6457126,0
1198828,3,6540411,0
1198828,3,6550008,0
1198828,3,6761995,0
1198828,3,6787721,0
1198828,3,7266544,0
1198828,3,7397457,0
1198828,3,7591129,0
1198828,3,8136855,0
1198828,3,8665552,0
1198828,3,8920955,0
1198828,4,018a7ba7-6f3b-7e46-b517-cfdc53a4a13a,0
1198828,4,018b97c5-8f6e-71a5-8ed7-aab2b6d23dc5,0
1198828,4,10527806,0
1198828,4,11760150,0
1198828,4,13526843,0
1198828,4,5300913,0
1198828,4,6854424,0
1252,1,1549677,0
1252,1,1552873,0
1252,1,1602681,0
1252,1,166248,0
1252,1,167972,0
1252,1,169696,0
1252,1,1774776,0
1252,1,1829245,0
1252,1,191994,0
1252,1,19503,0
1252,1,201149,0
1252,1,203312,0
1252,1,216231,0
1252,1,292388,0
1252,1,3683420,0
1252,1,3958836,0
1252,1,42091,0
1252,1,44367,0
1252,1,46050,0
1252,1,464586,0
1252,2,1056800,0
1252,2,1294615,0
1252,2,13145,0
1252,2,1559398,0
1252,2,171143,0
1252,2,1829206,0
1252,2,218498,0
1252,2,258990,0
1252,2,265846,0
1252,2,2967,0
1252,2,337553,0
1252,2,350403,0
1252,2,539521,0
1252,2,541616,0
1252,2,6922,0
1252,2,699037,0
1252,2,720747,0
1252,2,737917,0
1252,2,76229,0
1252,2,808577,0
1252,3,109220,0
1252,3,109934,0
1252,3,11250,0
1252,3,12883,0
1252,3,167746,0
1252,3,1692724,0
1252,3,197370,0
1252,3,217189,0
1252,3,220804,0
1252,3,245816,0
1252,3,303789,0
1252,3,303802,0
1252,3,310711,0
1252,3,316960,0
1252,3,325506,0
1252,3,326370,0
1252,3,414158,0
1252,3,424153,0
1252,3,448907,0
1252,3,869488,0
1252,4,12443,0
1252,4,12445,0
1252,4,12683,0
1252,4,171829,0
1252,4,174151,0
1252,4,182052,0
1252,4,185780,0
1252,4,197978,0
1252,4,220856,0
1252,4,232718,0
1252,4,248034,0
1252,4,265884,0
1252,4,3039454,0
1252,4,317975,0
1252,4,6763,0
1252,4,67924,0
1252,4,81823,0
1252,4,83417,0
1252,4,8802,0
1252,4,8871,0
1252,5,8188,0
1252,5,8190,0
13818,1,1050133,0
13818,1,1343574,0
13818,1,1564587,0
13818,1,1686310,0
13818,1,1798090,0
13818,1,1899060,0
13818,1,2015248,0
13818,1,2050737,0
13818,1,209412,0
13818,1,2177027,0
13818,1,2309613,0
13818,1,2488650,0
13818,1,258275,0
13818,1,2803360,0
13818,1,3300725,0
13818,1,3358935,0
13818,1,426393,0
13818,1,5348366,0
13818,1,6016268,0
13818,1,918916,0
13818,2,1224261,0
13818,2,143487,0
13818,2,1555907,0
13818,2,1808294,0
13818,2,2196165,0
13818,2,2487026,0
13818,2,2613010,0
13818,2,283463,0
13818,2,286688,0
13818,2,299856,0
13818,2,332289,0
13818,2,385758,0
13818,2,4227930,0
13818,2,477987,0
13818,2,6062669,0
13818,2,771340,0
13818,2,794586,0
13818,2,889732,0
13818,2,906690,0
13818,2,988323,0
13818,3,1009281,0
13818,3,1135722,0
13818,3,1492142,0
13818,3,156862,0
13818,3,170998,0
13818,3,250813,0
13818,3,261236,0
13818,3,261248,0
13818,3,2834370,0
13818,3,302806,0
13818,3,3202421,0
13818,3,4252092,0
13818,3,433908,0
13818,3,5044392,0
13818,3,6062679,0
13818,3,749056,0
13818,3,757086,0
13818,3,8480199,0
13818,3,91241,0
13818,3,932259,0
13818,4,1247178,0
13818,4,1350506,0
13818,4,167708,0
13818,4,193975,0
13818,4,195503,0
13818,4,1959562,0
13818,4,228030,0
13818,4,3479109,0
13818,4,3509356,0
13818,4,4329599,0
13818,4,4526842,0
13818,4,504279,0
13818,4,529210,0
13818,4,592419,0
13818,4,727773,0
13818,4,735949,0
13818,4,838076,0
13818,4,842755,0
13818,4,910507,0
13818,4,982710,0
13818,5,1088898,0
13818,5,119037,0
13818,5,125335,0
13818,5,129227,0
13818,5,1349275,0
13818,5,161608,0
13818,5,182871,0
13818,5,189768,0
13818,5,202096,0
13818,5,243132,0
13818,5,254779,0
13818,5,3768625,0
13818,5,399119,0
13818,5,420859,0
13818,5,427493,0
13818,5,52034,0
13818,5,663177,0
13818,5,695438,0
13818,5,751298,0
13818,5,914341,0
13818,6,1001719,0
13818,6,1132250,0
13818,6,120398,0
13818,6,129196,0
13818,6,155858,0
13818,6,157582,0
13818,6,2753942,0
13818,6,3297972,0
13818,6,360582,0
13818,6,361057,0
13818,6,4842674,0
13818,6,526592,0
13818,6,5348353,0
13818,6,5411006,0
13818,6,6062604,0
13818,6,669522,0
13818,6,725770,0
13818,6,733440,0
13818,6,746148,0
13818,6,7765651,0
13818,7,11219237,0
13818,7,125332,0
13818,7,125443,0
13818,7,12693028,0
13818,7,131875,0
13818,7,1330441,0
13818,7,139196,0
13818,7,160814,0
13818,7,162553,0
13818,7,202879,0
13818,7,36939,0
13818,7,36941,0
13818,7,3723003,0
13818,7,4192741,0
13818,7,49497,0
13818,7,50907,0
13818,7,51248,0
13818,7,69686,0
13818,7,73914,0
13818,7,760184,0
13818,8,0189e485-89b9-72d6-844c-e9405f07d5ad,0
13818,8,13722104,0
13818,8,261217,0
13818,8,36947,0
13818,8,4633933,0
13818,8,5081353,0
13818,8,51594,0
13818,8,6101340,0
142095,1,1929692,0
142095,1,2058230,0
142095,1,2089662,0
142095,1,2609029,0
142095,1,2645037,0
142095,1,2709395,0
142095,1,2783278,0
142095,1,3196013,0
142095,1,3292208,0
142095,1,3339653,0
142095,1,3393907,0
142095,1,3412426,0
142095,1,3417724,0
142095,1,3428594,0
142095,1,3446972,0
142095,1,3835938,0
142095,1,4011006,0
142095,1,4235554,0
142095,1,4662149,0
142095,1,9394599,0
142095,2,10256150,0
142095,2,2277053,0
142095,2,2916912,0
142095,2,3045154,0
142095,2,3066326,0
142095,2,3151046,0
142095,2,3263597,0
142095,2,3377732,0
142095,2,3725889,0
142095,2,3789247,0
142095,2,3960827,0
142095,2,4180509,0
142095,2,4403799,0
142095,2,4477880,0
142095,2,6157114,0
142095,2,6329384,0
142095,2,6989243,0
142095,2,8166155,0
142095,2,8954087,0
142095,2,9064404,0
142095,3,018a7f58-b214-7472-bac1-695653d0eeff,0
142095,3,11151793,0
142095,3,11677505,0
142095,3,12219658,0
142095,3,12997266,0
142095,3,13567549,0
142095,3,1991343,0
142095,3,2093543,0
142095,3,2141694,0
142095,3,2150544,0
142095,3,2239878,0
142095,3,2278767,0
142095,3,2438353,0
142095,3,3246486,0
142095,3,3701047,0
142095,3,4815893,0
142095,3,5092732,0
142095,3,5195709,0
142095,3,5671969,0
142095,3,6717188,0
142095,4,10414086,0
142095,4,10632857,0
142095,4,2526297,0
142095,4,4478444,0
142095,4,7722811,0
15650,1,177148,0
15650,1,210112,0
15650,1,211047,0
15650,1,220070,0
15650,1,222173,0
15650,1,225117,0
15650,1,232497,0
15650,1,244937,0
15650,1,259717,0
15650,1,298671,0
15650,1,305204,0
15650,1,325824,0
15650,1,3557210,0
15650,1,408502,0
15650,1,429690,0
15650,1,4325919,0
15650,1,4347303,0
15650,1,461401,0
15650,1,4629954,0
15650,1,703797,0
15650,2,117529,0
15650,2,182814,0
15650,2,1843850,0
15650,2,192015,0
15650,2,208574,0
15650,2,222091,0
15650,2,228966,0
15650,2,287777,0
15650,2,296442,0
15650,2,407701,0
15650,2,4212234,0
15650,2,4372826,0
15650,2,4424087,0
15650,2,448574,0
15650,2,480830,0
15650,2,484071,0
15650,2,492140,0
15650,2,501527,0
15650,2,5680010,0
15650,2,569991,0
15650,3,118159,0
15650,3,1281291,0
15650,3,131280,0
15650,3,132737,0
15650,3,144705,0
15650,3,1870713,0
15650,3,187351,0
15650,3,2094943,0
15650,3,2495836,0
15650,3,3462006,0
15650,3,389282,0
15650,3,426510,0
15650,3,4526702,0
15650,3,5113890,0
15650,3,539839,0
15650,3,589281,0
15650,3,618379,0
15650,3,755572,0
15650,3,87850,0
15650,3,936746,0
15650,4,105256,0
15650,4,133792,0
15650,4,143181,0
15650,4,144034,0
15650,4,168441,0
15650,4,177199,0
15650,4,202965,0
15650,4,283073,0
15650,4,2926676,0
15650,4,317470,0
15650,4,386174,0
15650,4,417247,0
15650,4,436000,0
15650,4,4934580,0
15650,4,5042540,0
15650,4,557776,0
15650,4,5638481,0
15650,4,5664733,0
15650,4,5998600,0
15650,4,675987,0
15650,5,100830,0
15650,5,105796,0
15650,5,155182,0
15650,5,169682,0
15650,5,180761,0
15650,5,193572,0
15650,5,217329,0
15650,5,221098,0
15650,5,244648,0
15650,5,4585305,0
15650,5,5014956,0
15650,5,512691,0
15650,5,565796,0
15650,5,567180,0
15650,5,8282263,0
15650,5,9315063,0
15650,5,938317,0
15650,5,94615,0
15650,5,97439,0
15650,5,993136,0
15650,6,115852,0
15650,6,127243,0
15650,6,138471,0
15650,6,141715,0
15650,6,142444,0
15650,6,142567,0
15650,6,143940,0
15650,6,144809,0
15650,6,147654,0
15650,6,1523544,0
15650,6,180690,0
15650,6,190689,0
15650,6,2164827,0
15650,6,263836,0
15650,6,265355,0
15650,6,287703,0
15650,6,370422,0
15650,6,459742,0
15650,6,489994,0
15650,6,94485,0
15650,7,101336,0
15650,7,107930,0
15650,7,128710,0
15650,7,152162,0
15650,7,159374,0
15650,7,175730,0
15650,7,182976,0
15650,7,188432,0
15650,7,211393,0
15650,7,211509,0
15650,7,212525,0
15650,7,219443,0
15650,7,279343,0
15650,7,284006,0
15650,7,315911,0
15650,7,322923,0
15650,7,405603,0
15650,7,4477491,0
15650,7,699701,0
15650,7,93968,0
15650,8,115231,0
15650,8,171350,0
15855,1,104255,0
15855,1,106463,0
15855,1,107234,0
15855,1,109173,0
15855,1,114669,0
15855,1,121725,0
15855,1,123200,0
15855,1,129543,0
15855,1,129984,0
15855,1,130757,0
15855,1,137143,0
15855,1,140516,0
15855,1,172689,0
15855,1,193724,0
15855,1,195278,0
15855,1,196652,0
15855,1,203404,0
15855,1,526468,0
15855,1,93532,0
15855,1,94315,0
15855,2,1079593,0
15855,2,124214,0
15855,2,126949,0
15855,2,128224,0
15855,2,2181767,0
15855,2,230714,0
15855,2,238192,0
15855,2,242044,0
15855,2,246666,0
15855,2,246692,0
15855,2,273856,0
15855,2,529903,0
15855,2,534311,0
15855,2,538647,0
15855,2,601031,0
15855,2,80597,0
15855,2,84119,0
15855,2,84846,0
15855,2,87860,0
15855,2,98741,0
15855,3,1094446,0
15855,3,111767,0
15855,3,121948,0
15855,3,2139742,0
15855,3,2139851,0
15855,3,2185909,0
15855,3,2286315,0
15855,3,2312486,0
15855,3,51253,0
15855,3,80877,0
15855,3,98077,0
1625,1,102191,0
1625,1,141305,0
1625,1,1583693,0
1625,1,158754,0
1625,1,16991,0
1625,1,2163410,0
1625,1,2505851,0
1625,1,2915183,0
1625,1,31951,0
1625,1,32691,0
1625,1,3486856,0
1625,1,4071,0
1625,1,4204894,0
1625,1,4718346,0
1625,1,5749933,0
1625,1,6036755,0
1625,1,7521954,0
1625,1,8012653,0
1625,1,909048,0
1625,1,94099,0
1625,2,12637313,0
1625,2,2820807,0
1625,2,3054432,0
1625,2,3168033,0
1625,2,3220554,0
1625,2,3319548,0
1625,2,3324698,0
1625,2,3611214,0
1625,2,3653052,0
1625,2,372792,0
1625,2,3801975,0
1625,2,405776,0
1625,2,4077,0
1625,2,4188544,0
1625,2,4564972,0
1625,2,5393118,0
1625,2,5847359,0
1625,2,64337,0
1625,2,729207,0
1625,2,8487051,0
1625,3,1583680,0
1625,3,2135087,0
1625,3,21635,0
1625,3,2417810,0
1625,3,2551941,0
1625,3,26762,0
1625,3,2768710,0
1625,3,2978320,0
1625,3,2990098,0
1625,3,3520189,0
1625,3,35282,0
1625,3,3617265,0
1625,3,36563,0
1625,3,3683702,0
1625,3,4072,0
1625,3,4293506,0
1625,3,43542,0
1625,3,449065,0
1625,3,468375,0
1625,3,4808477,0
1625,4,12600261,0
1625,4,12712608,0
1625,4,13568334,0
1625,4,2560391,0
1625,4,37423,0
1625,4,439929,0
1625,4,786791,0
1635,1,1181206,0
1635,1,127668,0
1635,1,1314134,0
1635,1,1609122,0
1635,1,2235658,0
1635,1,253435,0
1635,1,2606509,0
1635,1,288504,0
1635,1,3251411,0
1635,1,356886,0
1635,1,3917542,0
1635,1,500396,0
1635,1,557702,0
1635,1,572141,0
1635,1,600385,0
1635,1,636585,0
1635,1,673799,0
1635,1,743782,0
1635,1,793526,0
1635,1,975705,0
1635,2,1059675,0
1635,2,115494,0
1635,2,1276999,0
1635,2,171413,0
1635,2,1792370,0
1635,2,186262,0
1635,2,201357,0
1635,2,2331365,0
1635,2,2542851,0
1635,2,2553564,0
1635,2,3330880,0
1635,2,338277,0
1635,2,3712205,0
1635,2,374348,0
1635,2,420014,0
1635,2,454085,0
1635,2,651559,0
1635,2,712881,0
1635,2,83870,0
1635,2,950664,0
1635,3,103540,0
1635,3,131139,0
1635,3,1537225,0
1635,3,1843196,0
1635,3,191014,0
1635,3,2139547,0
1635,3,2425950,0
1635,3,2919978,0
1635,3,2980318,0
1635,3,3455845,0
1635,3,3573206,0
1635,3,3870190,0
1635,3,4080712,0
1635,3,4194724,0
1635,3,4274452,0
1635,3,456999,0
1635,3,4860763,0
1635,3,5060938,0
1635,3,73146,0
1635,3,95427,0
1635,4,5272156,0
1635,4,5498069,0
1635,4,5625209,0
1635,4,6051107,0
18704,1,100388,0
18704,1,110770,0
18704,1,121496,0
18704,1,205749,0
18704,1,206373,0
18704,1,212468,0
18704,1,260346,0
18704,1,307977,0
18704,1,335003,0
18704,1,360165,0
18704,1,368903,0
18704,1,4056283,0
18704,1,4396498,0
18704,1,4438425,0
18704,1,4508940,0
18704,1,51529,0
18704,1,53062,0
18704,1,75366,0
18704,1,81289,0
18704,1,96156,0
18704,2,104340,0
18704,2,106585,0
18704,2,106632,0
18704,2,106649,0
18704,2,121487,0
18704,2,1283814,0
18704,2,1723570,0
18704,2,1958244,0
18704,2,223589,0
18704,2,295530,0
18704,2,356255,0
18704,2,468939,0
18704,2,473675,0
18704,2,49297,0
18704,2,52303,0
18704,2,62158,0
18704,2,66181,0
18704,2,720173,0
18704,2,731853,0
18704,2,849327,0
18704,3,106602,0
18704,3,106641,0
18704,3,111330,0
18704,3,111990,0
18704,3,117105,0
18704,3,1294431,0
18704,3,1644469,0
18704,3,203497,0
18704,3,241820,0
18704,3,2452239,0
18704,3,265117,0
18704,3,273310,0
18704,3,273362,0
18704,3,323127,0
18704,3,338534,0
18704,3,375979,0
18704,3,53918,0
18704,3,62783,0
18704,3,673775,0
18704,3,86187,0
18704,4,106613,0
18704,4,106617,0
18704,4,114865,0
18704,4,1172258,0
18704,4,118834,0
18704,4,120082,0
18704,4,143550,0
18704,4,1536082,0
18704,4,1613275,0
18704,4,1635349,0
18704,4,210831,0
18704,4,231258,0
18704,4,425263,0
18704,4,4323478,0
18704,4,462308,0
18704,4,49301,0
18704,4,49303,0
18704,4,547217,0
18704,4,55325,0
18704,4,74564,0
18704,5,100328,0
18704,5,102028,0
18704,5,106600,0
18704,5,106637,0
18704,5,1068453,0
18704,5,111338,0
18704,5,1301314,0
18704,5,143188,0
18704,5,1432282,0
18704,5,165632,0
18704,5,177329,0
18704,5,2678399,0
18704,5,4064993,0
18704,5,4499628,0
18704,5,450257,0
18704,5,49365,0
18704,5,53659,0
18704,5,67518,0
18704,5,752399,0
18704,5,77565,0
18704,6,107062,0
18704,6,120100,0
18704,6,1452805,0
18704,6,2117124,0
18704,6,2440053,0
18704,6,2457128,0
18704,6,284518,0
18704,6,299217,0
18704,6,4167449,0
18704,6,444030,0
18704,6,458319,0
18704,6,49231,0
18704,6,55313,0
18704,6,55329,0
18704,6,59441,0
18704,6,62882,0
18704,6,72272,0
18704,6,81550,0
18704,6,89990,0
21482,1,55201,0
21482,1,55206,0
21482,1,55220,0
21482,1,55222,0
21482,1,55223,0
21482,1,55225,0
21482,1,55226,0
21482,1,55227,0
21482,1,55228,0
21482,1,55232,0
21482,1,55235,0
21482,1,55245,0
21482,1,55269,0
21482,1,55278,0
21482,1,55284,0
21482,1,55299,0
21482,1,55307,0
21482,1,55341,0
21482,1,55346,0
21482,1,64131,0
21482,2,55203,0
21482,2,55204,0
21482,2,55207,0
21482,2,55209,0
21482,2,55211,0
21482,2,55213,0
21482,2,55214,0
21482,2,55215,0
21482,2,55217,0
21482,2,55230,0
21482,2,55231,0
21482,2,55237,0
21482,2,55242,0
21482,2,55274,0
21482,2,55312,0
21482,2,55319,0
21482,2,55323,0
21482,2,55327,0
21482,2,55344,0
21482,2,55345,0
21482,3,55208,0
21482,3,55210,0
21482,3,55221,0
21482,3,55250,0
21482,3,55330,0
23313,1,1088166,0
23313,1,125628,0
23313,1,1694139,0
23313,1,1881983,0
23313,1,2308749,0
23313,1,232920,0
23313,1,2359848,0
23313,1,2361307,0
23313,1,2387064,0
23313,1,2839755,0
23313,1,3386927,0
23313,1,3597333,0
23313,1,373981,0
23313,1,3993080,0
23313,1,428953,0
23313,1,7722989,0
23313,1,80055,0
23313,1,857035,0
23313,1,950675,0
23313,1,958413,0
23313,2,1180494,0
23313,2,1657811,0
23313,2,168056,0
23313,2,1772128,0
23313,2,179460,0
23313,2,195786,0
23313,2,2238144,0
23313,2,3522890,0
23313,2,3608181,0
23313,2,4134022,0
23313,2,4139464,0
23313,2,4294848,0
23313,2,536337,0
23313,2,542067,0
23313,2,70557,0
23313,2,80048,0
23313,2,80090,0
23313,2,888896,0
23313,2,925661,0
23313,2,991983,0
23313,3,1518146,0
23313,3,194040,0
23313,3,2523426,0
23313,3,2835144,0
23313,3,2999098,0
23313,3,3441222,0
23313,3,3626496,0
23313,3,3703525,0
23313,3,4470532,0
23313,3,4774586,0
23313,3,4865944,0
23313,3,4884007,0
23313,3,5033418,0
23313,3,5168950,0
23313,3,5526698,0
23313,3,5549230,0
23313,3,5758601,0
23313,3,854530,0
23313,3,8610390,0
23313,3,9008186,0
23313,4,10025019,0
23313,4,164458,0
23313,4,3304965,0
23313,4,3599821,0
23313,4,3617758,0
23313,4,3676505,0
23313,4,3699974,0
23313,4,3700126,0
23313,4,3845602,0
23313,4,3858148,0
23313,4,3914468,0
23313,4,3993069,0
23313,4,4040965,0
23313,4,4083585,0
23313,4,4105694,0
23313,4,4120071,0
23313,4,4365792,0
23313,4,4471491,0
23313,4,5077982,0
23313,4,5787431,0
23313,5,11771006,0
23313,5,2182778,0
23313,5,2836779,0
23313,5,2956204,0
23313,5,3399165,0
23313,5,5443966,0
23313,5,5844330,0
23313,5,5925745,0
23313,5,5943171,0
23313,5,6181122,0
23313,5,7692035,0
23313,5,7707994,0
25628,1,10237309,0
25628,1,11131615,0
25628,1,6480111,0
25628,1,6494678,0
25628,1,6498027,0
25628,1,6751345,0
25628,1,7094043,0
25628,1,7316744,0
25628,1,7486314,0
25628,1,7572097,0
25628,1,7572269,0
25628,1,7811982,0
25628,1,7874838,0
25628,1,7949347,0
25628,1,8119818,0
25628,1,8430182,0
25628,1,8525727,0
25628,1,8613362,0
25628,1,8844914,0
25628,1,9244616,0
25628,10,2870606,0
25628,10,2871047,0
25628,10,2871086,0
25628,10,2880651,0
25628,10,2884079,0
25628,10,2896957,0
25628,10,3422303,0
25628,10,3478300,0
25628,10,3538322,0
25628,10,4137368,0
25628,10,4184381,0
25628,10,4260740,0
25628,10,4329471,0
25628,10,4744456,0
25628,10,5066380,0
25628,10,5562648,0
25628,10,8278663,0
25628,10,8705288,0
25628,10,8899675,0
25628,10,9463952,0
25628,11,10211184,0
25628,11,2871100,0
25628,11,2871113,0
25628,11,2871122,0
25628,11,2871176,0
25628,11,2880665,0
25628,11,2896882,0
25628,11,2907993,0
25628,11,3208691,0
25628,11,3479322,0
25628,11,4073643,0
25628,11,4190014,0
25628,11,5140778,0
25628,11,5377808,0
25628,11,5474670,0
25628,11,556861,0
25628,11,5671905,0
25628,11,6281869,0
25628,11,8119709,0
25628,11,8278556,0
25628,12,018a474d-4ee0-7e7a-9837-5f3aec43ec4e,0
25628,12,2871144,0
25628,12,2871160,0
25628,12,2871253,0
25628,12,2871286,0
25628,12,2872998,0
25628,12,2878713,0
25628,12,2878785,0
25628,12,2907984,0
25628,12,2908010,0
25628,12,3554754,0
25628,12,3796996,0
25628,12,4118118,0
25628,12,4240094,0
25628,12,4712709,0
25628,12,5214265,0
25628,12,5394133,0
25628,12,5565113,0
25628,12,5565137,0
25628,12,6081400,0
25628,13,2543199,0
25628,13,2870642,0
25628,13,2871190,0
25628,13,2871261,0
25628,13,2878767,0
25628,13,2880652,0
25628,13,2880662,0
25628,13,2882541,0
25628,13,2896897,0
25628,13,3422250,0
25628,13,3640334,0
25628,13,3923465,0
25628,13,3960866,0
25628,13,4107469,0
25628,13,4397281,0
25628,13,5032780,0
25628,13,5081463,0
25628,13,5364151,0
25628,13,5407399,0
25628,13,6179984,0
25628,14,2870618,0
25628,14,2870724,0
25628,14,2871301,0
25628,14,2878723,0
25628,14,2878751,0
25628,14,2884074,0
25628,14,2884096,0
25628,14,2907926,0
25628,14,2907944,0
25628,14,2907986,0
25628,14,2932968,0
25628,14,3014289,0
25628,14,3207067,0
25628,14,327821,0
25628,14,4240113,0
25628,14,4321966,0
25628,14,5108390,0
25628,14,5557045,0
25628,14,5565127,0
25628,14,6226342,0
25628,15,2870620,0
25628,15,2870716,0
25628,15,2872917,0
25628,15,2878737,0
25628,15,2878806,0
25628,15,2878843,0
25628,15,2878865,0
25628,15,2908030,0
25628,15,3225534,0
25628,15,3422181,0
25628,15,3523900,0
25628,15,4074388,0
25628,15,4102343,0
25628,15,4260733,0
25628,15,4375779,0
25628,15,5064977,0
25628,15,5065073,0
25628,15,5081439,0
25628,15,5291289,0
25628,15,8995340,0
25628,16,2873027,0
25628,16,2880657,0
25628,16,2880660,0
25628,16,2896918,0
25628,16,2907990,0
25628,16,2908004,0
25628,16,2927010,0
25628,16,2961284,0
25628,16,3115287,0
25628,16,3208123,0
25628,16,3422267,0
25628,16,3644769,0
25628,16,4321984,0
25628,16,4565982,0
25628,16,4791076,0
25628,16,4891686,0
25628,16,5160548,0
25628,16,5333597,0
25628,16,5537993,0
25628,16,561110,0
25628,17,2872923,0
25628,17,2873009,0
25628,17,2878832,0
25628,17,2882524,0
25628,17,2884076,0
25628,17,2884078,0
25628,17,2884082,0
25628,17,2907909,0
25628,17,2908021,0
25628,17,3644777,0
25628,17,3923586,0
25628,17,3985192,0
25628,17,4068207,0
25628,17,4247836,0
25628,17,4373779,0
25628,17,5160579,0
25628,17,5160589,0
25628,17,5562714,0
25628,17,561128,0
25628,17,5948019,0
25628,18,13526829,0
25628,18,2872929,0
25628,18,2872932,0
25628,18,2880673,0
25628,18,2882549,0
25628,18,2884085,0
25628,18,2884094,0
25628,18,2907920,0
25628,18,2907941,0
25628,18,2907964,0
25628,18,3004620,0
25628,18,3208652,0
25628,18,3215265,0
25628,18,334176,0
25628,18,3923554,0
25628,18,4137418,0
25628,18,5081444,0
25628,18,5160496,0
25628,18,5364018,0
25628,18,5537981,0
25628,19,13406945,0
25628,19,2884072,0
25628,19,2884102,0
25628,19,2896878,0
25628,19,2896929,0
25628,19,2944663,0
25628,19,3207088,0
25628,19,3422318,0
25628,19,3949279,0
25628,19,4074397,0
25628,19,4184372,0
25628,19,4190017,0
25628,19,4190022,0
25628,19,4386292,0
25628,19,4607001,0
25628,19,4650417,0
25628,19,4891709,0
25628,19,5108486,0
25628,19,5160477,0
25628,19,8278803,0
25628,2,11121149,0
25628,2,11258659,0
25628,2,2982793,0
25628,2,3790636,0
25628,2,6689312,0
25628,2,7572125,0
25628,2,7691050,0
25628,2,7691082,0
25628,2,7811919,0
25628,2,7817265,0
25628,2,7937081,0
25628,2,8015172,0
25628,2,8119875,0
25628,2,8200877,0
25628,2,8281692,0
25628,2,8378172,0
25628,2,8705336,0
25628,2,9875426,0
25628,2,9913456,0
25628,2,9914227,0
25628,20,2884091,0
25628,20,2896894,0
25628,20,2907953,0
25628,20,2939035,0
25628,20,326409,0
25628,20,330312,0
25628,20,330313,0
25628,20,3478303,0
25628,20,3516679,0
25628,20,4009709,0
25628,20,4009725,0
25628,20,4118376,0
25628,20,4240029,0
25628,20,4818268,0
25628,20,4889783,0
25628,20,4889792,0
25628,20,4891872,0
